	ERR9830061	ERR9830063	ERR9830064	ERR9830066	ERR9830067	ERR9830069	ERR9830070	ERR9830072	ERR9830073	ERR9830075	ERR9830076	ERR9830078	ERR9830079	ERR9830081	ERR9830082	ERR9830084	ERR9830085	ERR9830087	ERR9830088	ERR9830090	ERR9830091	ERR9830093	ERR9830094	ERR9830096	ERR9830097	ERR9830099	ERR9830100	ERR9830102	ERR9830103	ERR9830105	ERR9830106	ERR9830108	ERR9830109	ERR9830111	ERR9830112	ERR9830114	ERR9830115	ERR9830117	ERR9830118	ERR9830120	ERR9830121	ERR9830123	ERR9830124	ERR9830126	ERR9830127	ERR9830129	ERR9830130	ERR9830131	ERR9830132	ERR9830133	ERR9830134	ERR9830135	ERR9830136	ERR9830137	ERR9830138	ERR9830139	ERR9830140	ERR9830141	ERR9830142	ERR9830143	ERR9830144	ERR9830145	ERR9830146	ERR9830147	ERR9830148	ERR9830149	ERR9830150	ERR9830152	ERR9830153	ERR9830154	ERR9830155	ERR9830156	ERR9830157	ERR9830158	ERR9830159	ERR9830160	ERR9830161	ERR9830162	ERR9830163	ERR9830164	ERR9830166	ERR9830167	ERR9830169	ERR9830170	ERR9830172	ERR9830173	ERR9830175	ERR9830176	ERR9830178
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UMGS363|s__UMGS363_sp900543105	0	57	0	40	0	0	0	820	0	1476	0	26	0	749	13	0	0	0	13	0	0	0	32	0	0	0	13	41	0	12	0	0	0	11	0	81	0	0	0	18	0	45	206	0	0	0	0	0	0	0	0	375	0	61	0	0	0	699	0	16	0	0	12	0	19	1041	196	0	0	63	0	181	45	61	83	0	364	0	22	11	0	0	8883	35	15	0	22	0	203
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UMGS363|s__UMGS363_sp900550695	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UMGS363|s__UMGS363_sp900768245	0	0	0	0	0	0	0	2411	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	65	29	0	0	0	0	0	0	0	0	0	0	54	0	0	11	81	0	0	0	0	0	0	0	0	18	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	519
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UMGS599|s__UMGS599_sp900543705	0	0	28	15	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	15	0	0	0	0	12	0	0	0	21	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	35	32	0	0	0	0	0	14	0	0	0	14	14	0	28	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	24	0	0	0	43	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UMGS966|s__MGYG000003299	17	0	1415	0	0	0	11	12	0	0	0	0	0	69	0	222	22	65	16	996	0	0	0	2670	121	0	0	0	0	0	0	0	69	0	0	23	0	32	0	0	0	10	0	154	10	0	25	39	0	0	11	75	0	11	0	549	0	436	10	0	0	0	0	0	0	0	0	11	0	0	84	18	0	112	0	0	16	2250	10	0	15	15	10	82	13	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UMGS966|s__UMGS966_sp900547185	2158	2268	116	1836	0	2036	32	0	1106	476	493	1108	706	31	0	15	896	1184	758	60	0	1879	86	148	21	519	18	1290	128	0	1151	0	931	40	58	3659	14	2115	633	218	742	15	33	41	1541	0	736	0	823	0	19	0	834	11	0	14	370	43	5839	622	501	1434	1118	1388	316	3295	27	2847	257	43	0	231	1268	52	184	16	4280	104	14	173	6909	24	21	92	0	0	1643	0	22
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UMGS966|s__UMGS966_sp900761965	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2209	0	0	0	0	0	0	0	0	0	10	0	0	1413	0	0	379	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UBA644|g__HGM12619|s__HGM12619_sp900753195	17	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	311
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UBA644|g__MGYG000002695|s__MGYG000002695	0	0	0	0	0	0	197	0	13	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	44	0	24	0	0	154	0	86	102	29	0	0	588	0	0	0	10	0	0	4242	0	783	0	10	0	0	0	0	0	0	0	81	0	0	142	0	0	0	0	0	0	0	0	0	0	0	768	11	80	12	0	13	0	44	1097	13	0	10	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UBA644|g__MGYG000004033|s__MGYG000004033	506	0	0	0	0	0	110	0	42	189	0	0	0	0	0	549	480	507	0	0	141	0	0	0	2336	0	0	0	0	143	0	0	118	91	18	0	0	186	0	0	0	0	0	0	954	0	2112	101	1004	0	0	0	0	0	0	39	4503	0	0	990	0	0	0	0	297	0	1185	154	89	0	0	2954	436	74	2747	0	375	0	261	253	1222	0	591	1014	0	0	10	0	413
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UBA644|g__UBA644|s__UBA644_sp002299265	23	0	0	0	0	0	0	10	19	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	25	0	0	0	0	11	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	118	0	81	0	0	0	0	50	21	0	35	0	0	0	57
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UBA644|g__UBA644|s__UBA644_sp900547165	0	0	0	0	0	0	0	728	0	0	0	0	0	0	0	828	0	0	4174	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	227	0	0	0	1586	0	25	0	0	11	0	0	0	0	0	0	17	0	0	0	0	14	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	7713	2593	0	35	0	0	0	5561
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UMGS1783|g__UMGS1783|s__MGYG000004760	24	0	0	0	0	0	13	0	56	50	24	0	0	0	61	0	0	0	21	0	0	0	19	0	14	0	0	0	0	196	0	0	211	0	0	0	11	139	45	144	0	288	0	0	105	0	10	0	1957	0	25	219	0	0	0	22	535	16	45	0	12	47	0	0	12	0	1620	0	17	0	47	75	19	713	1321	0	25	0	23	33	494	68	14	325	62	0	0	0	386
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__UMGS1783|g__UMGS1783|s__UMGS1783_sp900555065	0	128	0	0	0	0	14	0	0	3259	14	0	0	0	14	0	100	130	930	0	0	0	19	0	0	0	0	0	0	0	81	0	0	0	53	0	0	0	0	0	0	0	0	0	3151	0	285	0	175	0	0	0	0	0	0	0	1261	0	0	206	0	0	0	0	0	11	20	0	1063	28	0	4367	0	2557	27	0	0	0	772	599	89	565	910	489	45	0	0	0	221
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Alterileibacterium|s__Alterileibacterium_massiliense	0	0	0	108	0	93	0	0	0	0	0	56	28	0	35	0	74	0	0	36	34	0	0	0	15	17	0	19	0	0	0	0	11	13	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	23	0	0	14	18	0	0	0	12	0	0	0	33	0	0	0	0	12	0	0	12	0	39	28	0	0	0	0	0	0	0	19	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__BX12|s__BX12_sp014333425	13	275	143	33	0	0	40	0	37	46	714	16	0	37	649	25	41	17	0	0	45	32	654	0	202	10	15	66	25	0	357	13	780	204	158	0	3530	91	24	0	0	44	0	12	909	0	121	0	348	0	423	38	97	0	0	148	1478	1506	280	111	291	303	388	19	80	0	0	176	15	201	768	282	84	636	44	3143	4908	44	522	31	47	378	10	624	16	76	68	0	118
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__BX12|s__BX12_sp902363595	152	0	0	0	0	0	96	0	0	19	0	0	0	0	35	18	0	29	23	0	43	13	1139	10	10	0	0	0	20	0	0	0	1997	26	13	63	670	0	4084	23	0	0	33	17	168	0	32	0	89	34	834	10	0	19	0	22	252	27	265	0	179	31	14	11	0	0	0	0	37	0	649	757	0	110	387	533	981	71	151	48	67	0	10	29	121	0	30	0	12
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Bacilliculturomica|s__Bacilliculturomica_massiliensis	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp000435715	479	2095	85	0	0	0	120	0	797	0	1670	0	0	0	2817	89	415	45	21	0	991	608	29	125	43	236	2977	24	0	20	167	0	1775	203	263	48	3770	157	28	0	618	50	0	275	276	0	406	33	65	507	10	21	0	254	0	91	1526	0	10	558	8309	0	0	75	129	27	177	0	227	0	76478	1252	567	0	1080	0	12	0	3982	250	449	90	12	49	99	0	203	0	16
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp002320005	0	10	0	20	0	0	25	12	0	80	0	0	0	920	10	0	0	14	0	19	11	70	0	36	0	16	0	0	0	0	0	0	0	0	0	0	0	157	0	11	18	0	0	0	0	21	12	0	0	11	0	0	15	34	13	0	11	51	19	0	26	0	0	19	0	0	0	0	0	1060	50	16	12	27	0	50	49	0	0	0	21	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900540145	40	155	124	317	52	67	439	97	132	373	1171	69	303	120	47	33	46	89	225	120	111	33	19916	174	51	54	214	121	105	35	80	124	530	68	279	269	19	314	355	81	153	50	0	10	880	141	291	101	185	142	65	39	684	88	122	53	146	139	163	240	6816	554	139	95	96	106	31	138	93	178	140	133	128	15326	59	40	533	218	249	62	186	51	63	457	23	381	160	0	84
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900542295	0	0	0	0	14	0	0	0	0	0	0	129	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	12	0	0	0	0	0	165	0	0	0	0	18	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	819	0	0	0	21	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900542565	94	0	0	0	0	0	0	0	27	220	1289	0	0	0	0	0	53	17	0	0	19	0	35	62	0	0	0	0	0	0	496	64	11	0	69	183	0	470	0	0	0	0	0	0	4721	0	144	0	193	0	829	0	614	186	0	0	4896	0	0	0	68	28	0	0	0	0	0	824	0	0	455	0	387	2080	0	0	4168	0	0	299	0	0	0	342	0	0	0	0	26
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900545135	11	12	0	0	0	0	0	0	1301	0	0	0	0	0	0	30	836	0	0	0	0	0	0	922	0	0	0	795	745	0	0	0	0	0	0	0	0	45	53713	0	0	0	22	0	0	0	18	0	0	0	0	0	0	0	0	0	29	0	38281	0	61	0	0	0	0	0	0	0	10	0	103	0	0	24	0	483	75	0	19	4355	18	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__CAG-145_sp900754795	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	30	0	0	16	0	0	0	24618	0	0	0	0	0	0	0	0	0	23	0	18	0	0	14	116	0	0	0	0	0	5574	0	0	0	16	0	0	0	0	0	0	0	63	23	23	0	0	19	0	0	0	18	10	0	0	0	0	0	0	14	13	20	73	0	0	11	0	14	0	219	0	0	0	0	14
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-145|s__MGYG000004863	0	18	22	0	0	0	0	0	0	15	16	58	0	11	0	0	0	0	66	0	0	0	13	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	20	0	14	0	0	0	0	0	18	0	0	0	0	13	0	0	0	11	10	20	10	138	30	0	0	11068	23	0	67	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp000435615	37	444	0	0	0	0	0	38	210	0	15	0	0	0	0	0	0	0	1525	24	30	0	31	0	56	293	0	0	0	0	28	0	33	19	0	11	0	129	22	12280	18	13	0	42	93	0	210	0	282	0	0	0	101	16	0	0	160	35	0	32	0	0	0	13	0	0	28	0	40	10	10	11	0	11	418	0	60	15	15	18	37	125	1526	277	152	11	0	0	841
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900542245	323	0	0	157	0	88	0	65	249	26	0	0	0	0	0	361	0	281	291	387	968	378	74	13	0	123	0	0	0	84	24	0	81	231	0	0	0	0	0	143	1783	722	0	1339	509	0	438	672	632	0	13	0	0	992	0	724	0	0	0	33	0	0	0	96	374	56	267	0	78	0	427	1135	0	0	685	0	0	260	955	104	908	375	201	15	222	0	10	0	198
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900551415	780	0	0	0	0	0	0	898	2845	0	54	0	0	0	30	70	23	32	4462	577	129	52	18	0	0	0	0	0	0	69	0	0	1311	28	0	0	0	0	0	707	231	98	0	149	95	0	153	85	50	0	0	0	0	93	0	126	22	0	0	602	0	0	0	18	217	0	1615	0	754	0	0	125	14	0	5006	0	0	33	402	20	163	72	3246	51	37	0	0	0	815
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__CAG-238_sp900754805	91	0	0	112	0	36	0	292	2003	171	0	10	0	10	10	47	144	228	381	87	243	0	70	0	860	18	0	0	0	70	89	22	181	55	0	28	0	77	0	611	17	56	0	755	1467	0	112	11	26	0	0	46	0	36	0	54	13	66	0	99	20	0	0	24	119	0	25	0	72	62	0	114	12	114	166	28	404	0	27	20	447	246	218	11	1532	0	12	0	264
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__CAG-238|s__MGYG000000711	87	45	18	34	0	51	0	95	126	22	32	24	0	34	0	79	10	175	98	92	63	11	18	25	21	25	0	0	0	51	42	25	64	15	54	86	0	63	75	268	37	106	0	65	126	0	91	15	47	19	18	0	0	233	0	28	51	89	31	110	0	50	0	17	48	0	96	53	69	401	0	85	96	40	103	31	30	133	54	45	166	165	217	104	171	17	25	0	146
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_sp900066695	201	38	484	57	0	36	0	16	16	0	16	0	22	69	10	160	10	16	0	24	11	72	234	11	256	30	31	0	0	0	0	50	51	0	27	19	0	15	0	16	0	46	0	17	21	0	51	29	11	27	18	0	3060	98	0	21	21	166	19	0	0	144	11	99	10	80	0	12	0	0	71	18	53	119	1012	142	29	30	29	0	42	62	18	14	14	0	0	0	64
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_sp900551775	1140	412	70	36	20	16	228	91	235	278	1367	107	43	86	1902	690	1313	63	131	53	390	178	7614	88	251	84	37	24	98	0	749	66	2470	0	401	77	550	461	644	88	0	90	241	117	1075	0	228	111	354	34	831	113	222	23	0	57	1286	125	2385	652	223	149	1088	35	85	167	86	164	108	146	303	1110	333	1945	488	620	1030	374	956	634	125	352	133	2709	268	33	127	964	161
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_timonensis	64	644	34	0	0	0	0	0	0	392	304	70	0	0	6848	20	71	0	0	0	2051	51	28606	38	0	0	23	27	122	0	579	0	7700	0	495	0	0	1538	22	21	0	0	0	101	384	0	220	41	147	0	361	10	28	89	359	178	46	15	12897	37	21	0	7158	0	15	18	10	13	0	23	29	27	15	5588	375	3940	4180	2506	85	14	111	13	0	28	337	0	12	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_M|s__Eubacterium_M_sp900540015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	22	0	0	0	0	158	0	0	0	13	0	0	0	0	0	0	0	11	0	0	0	0	15	107	14	0	10	0	0	0	61	0	0	0	13	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	18	0	0	0	25	0	0	0	15	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_T|s__Eubacterium_T_saphenum_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Eubacterium_T|s__Eubacterium_T_sp900766045	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000001953|s__MGYG000001953	0	88	0	26	0	0	541	0	0	81	813	0	0	111	269	0	109	17	11	0	0	17	11	0	13	0	0	0	0	0	0	0	160	25	33	43	0	120	0	0	0	26	0	0	1256	0	125	0	160	0	0	0	0	0	0	0	486	0	0	13	1366	553	0	104	77	0	0	17	0	189	191	0	31	0	245	0	16	0	239	41	122	0	0	238	0	0	0	0	18
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000002010|s__MGYG000002010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	193	145	0	0	59	0	0	0	0	53	0	52	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	92	0	46	0	27	0	451	0	0	0	0	0	54	0	0	85	0	142	0	0	0	0	124	0	0	0	251	127	0	0	126	0	0	54	83	0	0	28	0	177	24	0	0	0	49
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000004061|s__MGYG000004061	0	509	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1792	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	756	0	0	0	0	0	2372	75	355	269	548	0	0	0	316
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__MGYG000004171|s__MGYG000004171	852	0	0	355	0	0	935	0	320	0	1823	329	0	0	0	0	257	520	0	0	0	446	0	193	0	165	887	441	309	0	542	0	72	248	0	433	0	1858	0	2850	126	0	0	444	0	0	1510	0	427	270	397	0	122	0	0	229	2025	2940	0	0	1277	0	1301	8312	0	0	0	10	702	1852	1866	28	0	0	0	0	2418	4405	1295	0	0	0	0	113	616	0	715	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mobilibacterium|s__Mobilibacterium_sp900315625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	11937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mobilibacterium|s__Mobilibacterium_timonense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	252	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__QAKD01|s__MGYG000004123	23	0	0	0	0	0	1549	0	110	11	26	0	0	0	0	0	0	391	208	0	77	0	110	0	0	0	0	0	0	0	15	0	168	16	61	12	0	16	106	0	0	0	0	0	26	0	20	0	1118	0	0	0	0	31	0	0	27	382	0	21	21	11	0	0	0	30	0	0	0	14	283	12	0	26	0	459	14	0	0	20	21	49	14	35	10	0	0	0	75
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__QAKD01|s__QAKD01_sp003343965	1992	887	0	0	0	0	0	0	1679	859	0	0	0	0	0	1697	1417	0	41	0	80	0	257	0	0	77	0	0	0	1518	0	0	0	2045	18	26	0	4514	0	0	0	921	0	0	276	0	1286	19	0	0	0	15	0	593	0	431	545	0	0	341	453	743	0	0	1979	0	428	1562	285	0	0	2079	28	1846	1268	0	1790	0	452	14	1535	81	186	95	303	0	1361	0	396
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__RUG100|s__MGYG000004713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	10	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__MGYG000003898	0	0	0	0	0	0	0	0	0	0	12	0	0	0	18	78	0	0	52	0	66	0	74	0	37	743	0	0	0	14	19	0	151	14	37	0	10	42	30	52	0	0	770	0	0	0	17	0	13	0	0	0	0	121	0	81	14	1912	19	21	0	0	0	0	20	0	0	565	0	0	53	76	41	0	21	0	123	0	164	11	50	10	16	277	0	0	0	0	16
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__S5-A14a_sp000758905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	11	10	0	28	0	0	75	0	0	0	0	0	27	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__S5-A14a|s__S5-A14a_sp900553025	28	69	172	205	0	0	538	44	130	127	52	135	13	166	108	0	52	56	36	204	102	0	0	302	75	57	62	189	208	0	41	0	135	112	53	361	0	156	0	62	0	0	0	0	60	113	244	55	163	161	12	76	0	134	407	38	131	276	158	211	109	94	0	50	130	0	18	60	0	426	120	0	84	0	146	67	33	416	0	0	0	63	63	191	40	252	235	0	86
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000001727	226	0	0	0	0	0	0	35	0	30	0	0	0	0	0	139	0	0	117	0	350	0	0	0	0	0	0	0	0	107	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	369	0	0	0	0	0	2623	0	0	0	11	111	269	0	139	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000004198	0	0	0	0	0	0	0	0	0	0	20	0	0	0	48	0	0	0	43	0	0	0	43	0	14	0	0	0	0	0	10	0	949	0	0	0	34	0	13	0	0	0	0	0	29	0	11	0	17	0	0	0	0	0	0	0	39	0	49	63	24	29	0	0	0	0	0	0	34	0	20	15	0	52	129	79	12	0	39	0	0	0	0	60	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1191|s__MGYG000004481	74	311	632	723	87	0	2039	150	219	292	159	484	63	422	22	22	121	127	130	247	293	33	0	1184	157	234	322	776	500	77	229	75	173	365	135	998	0	491	64	18	44	0	0	0	165	375	820	193	94	584	33	117	112	0	757	35	226	224	2663	663	187	130	12	170	262	148	37	196	26	179	519	40	186	0	133	176	959	1101	11	52	0	0	122	579	137	834	836	0	198
